_id,Date and time (YYYY-MM-DD HH:MM:SS),Temperature (Degree Celcius),Global irradiance (W/m^2),Humidity (%),Atmospheric pressure (hPa; not normalized to sea level),Precipitation (mm),Average wind speed (km/h; 10min window),Wind direction (Degree),Dew point (Degree Celcius),Apparent temperature (Degree Celcius),Maximum wind speed (km/h; 10min window)
32,2017-10-01T05:12:00,10.44,-0.18,94.08,1007.90,0.0000,5.72,210,9.53,10.44,7.55
33,2017-10-01T05:22:00,10.28,-0.10,94.16,1007.99,0.0050,5.45,224,9.38,10.28,7.83
34,2017-10-01T05:32:00,10.37,-0.10,94.10,1007.99,0.0050,6.23,227,9.46,10.37,9.37
35,2017-10-01T05:42:00,10.28,-0.10,93.99,1008.12,0.0050,5.31,221,9.36,10.28,8.78
36,2017-10-01T05:52:00,10.15,-0.13,94.25,1008.03,0.0000,7.97,233,9.27,10.15,10.42
37,2017-10-01T06:02:00,10.09,-0.13,94.31,1007.99,0.0050,7.59,228,9.22,10.09,10.79
38,2017-10-01T06:12:00,10.12,-0.15,94.26,1007.99,0.0050,6.82,221,9.24,10.12,8.37
39,2017-10-01T06:22:00,10.02,-0.13,94.26,1007.99,0.0050,5.51,219,9.14,10.02,8.43
40,2017-10-01T06:32:00,9.98,-0.16,94.22,1007.99,0.0050,5.55,210,9.09,9.98,9.44
41,2017-10-01T06:42:00,10.05,-0.15,93.82,1007.98,0.0000,6.14,202,9.10,10.05,7.40
42,2017-10-01T06:52:00,10.13,-0.18,93.07,1007.98,0.0050,5.39,189,9.06,10.13,8.60
43,2017-10-01T07:02:00,10.24,0.07,92.42,1007.98,0.0050,4.98,211,9.07,10.24,7.78
44,2017-10-01T07:12:00,10.14,0.99,92.54,1008.02,0.0000,4.70,216,8.98,10.14,5.87
45,2017-10-01T07:22:00,10.04,3.40,92.72,1008.09,0.0050,4.53,219,8.92,10.04,6.44
46,2017-10-01T07:32:00,10.11,6.82,92.33,1008.16,0.0050,6.68,227,8.92,10.11,8.03
47,2017-10-01T07:42:00,10.16,11.12,92.25,1008.23,0.0000,6.47,232,8.97,10.16,9.10
48,2017-10-01T07:52:00,10.18,26.17,92.44,1008.38,0.0050,6.46,242,9.01,10.18,8.75
49,2017-10-01T08:02:00,10.42,31.40,91.94,1008.34,0.0000,6.30,246,9.17,10.42,8.08
50,2017-10-01T08:12:00,10.71,37.59,90.76,1008.63,0.0050,6.67,252,9.26,10.71,9.20
51,2017-10-01T08:22:00,10.76,73.44,90.45,1008.63,0.0050,7.59,242,9.26,10.76,9.17
52,2017-10-01T08:32:00,10.86,83.36,90.37,1008.75,0.0000,5.42,239,9.35,10.86,6.95
53,2017-10-01T08:39:00,11.03,112.54,89.22,1008.75,0.0050,6.81,239,9.33,11.03,8.57
54,2017-10-01T08:52:00,11.36,133.21,89.25,1008.88,0.0000,6.24,224,9.66,11.36,8.38
55,2017-10-01T09:02:00,11.25,173.78,89.92,1008.93,0.0000,7.66,231,9.66,11.25,9.68
56,2017-10-01T09:12:00,11.57,182.00,89.92,1008.93,0.0000,6.05,240,9.97,11.57,8.31
57,2017-10-01T09:22:00,12.06,202.83,89.37,1008.92,0.0000,3.69,238,10.36,12.06,5.28
58,2017-10-01T09:32:00,11.99,264.79,89.98,1008.94,0.0000,6.68,247,10.41,11.99,9.83
59,2017-10-01T09:42:00,11.92,306.69,89.37,1009.08,0.0000,6.88,251,10.23,11.92,9.08
60,2017-10-01T09:52:00,12.19,394.27,90.06,1009.08,0.0000,8.34,239,10.61,12.19,10.57
61,2017-10-01T10:02:00,12.45,150.66,87.24,1009.22,0.0000,9.63,279,10.39,12.45,12.63
62,2017-10-01T10:12:00,12.18,143.59,89.46,1009.31,0.0000,6.82,271,10.50,12.18,11.37
63,2017-10-01T10:22:00,11.87,304.70,90.18,1009.29,0.0000,6.69,238,10.31,11.87,9.65
64,2017-10-01T10:32:00,12.08,164.97,88.60,1009.10,0.0000,4.52,241,10.26,12.08,6.03
65,2017-10-01T10:42:00,11.93,423.11,89.07,1009.10,0.0000,5.21,243,10.18,11.93,7.42
66,2017-10-01T10:52:00,12.36,499.80,88.44,1009.23,0.0000,5.75,237,10.51,12.36,7.17
67,2017-10-01T11:02:00,12.39,170.46,86.83,1009.22,0.0000,6.57,272,10.26,12.39,9.13
68,2017-10-01T11:12:00,12.49,401.98,89.16,1009.19,0.0000,3.90,255,10.75,12.49,6.85
69,2017-10-01T11:22:00,13.32,642.07,83.33,1009.14,0.0000,3.49,70,10.56,13.32,9.17
70,2017-10-01T11:32:00,12.98,591.67,83.50,1009.02,0.0000,5.59,247,10.25,12.98,8.67
71,2017-10-01T11:42:00,13.66,662.12,80.68,1008.99,0.0000,4.71,211,10.41,13.66,7.10
72,2017-10-01T11:52:00,14.83,674.75,76.94,1008.96,0.0000,4.59,82,10.83,14.83,6.88
73,2017-10-01T12:02:00,13.54,285.09,78.32,1008.81,0.0000,5.15,247,9.84,13.54,9.04
74,2017-10-01T12:12:00,14.75,686.71,72.47,1008.79,0.0000,4.30,163,9.85,14.75,7.94
75,2017-10-01T12:22:00,15.93,713.94,68.22,1008.83,0.0000,2.58,277,10.09,15.93,6.66
76,2017-10-01T12:32:00,15.42,712.51,69.84,1008.67,0.0000,5.74,284,9.95,15.42,8.30
77,2017-10-01T12:42:00,15.82,307.96,69.85,1008.68,0.0000,5.81,290,10.34,15.82,8.73
78,2017-10-01T12:52:00,15.08,209.97,71.95,1008.67,0.0000,5.03,302,10.06,15.08,8.39
79,2017-10-01T13:02:00,15.20,562.57,69.74,1008.51,0.0000,4.68,284,9.71,15.20,6.46
80,2017-10-01T13:12:00,15.75,638.01,68.06,1008.60,0.0000,4.28,273,9.87,15.75,8.79
81,2017-10-01T13:22:00,15.88,668.00,66.39,1008.53,0.0000,3.70,45,9.63,15.88,7.36
82,2017-10-01T13:32:00,16.52,673.27,64.20,1008.39,0.0000,4.84,357,9.74,16.52,7.36
83,2017-10-01T13:42:00,16.96,683.36,61.46,1008.27,0.0000,3.20,338,9.51,16.96,5.80
84,2017-10-01T13:52:00,16.48,640.92,63.03,1008.32,0.0000,4.08,324,9.43,16.48,6.08
85,2017-10-01T14:02:00,16.38,627.48,60.74,1008.26,0.0000,4.02,7,8.79,16.38,6.61
86,2017-10-01T14:12:00,17.14,621.77,55.50,1008.14,0.0000,4.14,18,8.16,17.14,6.40
87,2017-10-01T14:22:00,16.87,604.36,56.56,1007.99,0.0000,4.57,48,8.19,16.87,6.74
88,2017-10-01T14:32:00,17.23,563.41,54.30,1007.87,0.0000,3.62,340,7.93,17.23,8.13
89,2017-10-01T14:42:00,17.45,596.14,50.95,1007.87,0.0000,4.34,54,7.20,17.45,7.87
90,2017-10-01T14:52:00,17.34,464.83,50.92,1007.64,0.0000,3.86,158,7.09,17.34,5.75
91,2017-10-01T15:02:00,17.50,450.96,51.68,1007.68,0.0000,4.66,14,7.45,17.50,9.27
92,2017-10-01T15:12:00,17.46,328.90,49.64,1007.49,0.0000,5.21,45,6.83,17.46,7.76
93,2017-10-01T15:22:00,17.45,440.01,50.16,1007.55,0.0000,3.85,62,6.97,17.45,8.05
94,2017-10-01T15:32:00,17.61,606.99,49.87,1007.55,0.0000,6.51,39,7.03,17.61,8.91
95,2017-10-01T15:42:00,17.43,374.55,50.09,1007.55,0.0000,6.22,4,6.94,17.43,7.13
96,2017-10-01T15:52:00,17.52,298.93,48.83,1007.39,0.0000,6.45,6,6.65,17.52,8.32
97,2017-10-01T16:02:00,17.73,483.32,49.52,1007.24,0.0000,3.32,63,7.05,17.73,6.39
98,2017-10-01T16:12:00,17.70,527.11,49.61,1007.11,0.0000,6.27,355,7.04,17.70,9.23
99,2017-10-01T16:22:00,17.83,488.79,49.90,1007.12,0.0000,4.40,52,7.24,17.83,10.29
100,2017-10-01T16:32:00,17.80,343.36,49.26,1007.11,0.0000,5.48,24,7.03,17.80,8.45
101,2017-10-01T16:42:00,17.72,222.09,50.35,1007.05,0.0000,4.96,31,7.27,17.72,7.99
102,2017-10-01T16:52:00,17.44,377.47,50.65,1006.97,0.0000,6.43,54,7.11,17.44,8.87
103,2017-10-01T17:02:00,17.37,223.36,51.52,1007.00,0.0000,7.44,18,7.29,17.37,10.75
104,2017-10-01T17:12:00,17.34,146.82,53.08,1006.99,0.0000,6.16,46,7.70,17.34,11.57
105,2017-10-01T17:22:00,17.03,158.80,53.88,1006.85,0.0000,7.71,58,7.63,17.03,9.89
106,2017-10-01T17:32:00,16.96,204.23,54.02,1006.70,0.0000,7.10,47,7.60,16.96,9.95
107,2017-10-01T17:42:00,17.37,162.82,51.62,1006.63,0.0000,4.98,74,7.32,17.37,10.07
108,2017-10-01T17:52:00,17.28,161.20,51.86,1006.70,0.0000,5.07,93,7.30,17.28,7.60
109,2017-10-01T18:02:00,16.93,64.40,53.26,1006.70,0.0000,4.86,65,7.37,16.93,8.49
110,2017-10-01T18:12:00,16.83,66.18,53.68,1006.63,0.0000,5.23,72,7.39,16.83,7.48
111,2017-10-01T18:22:00,16.73,45.78,54.09,1006.68,0.0000,5.31,57,7.40,16.73,6.96
112,2017-10-01T18:32:00,16.59,36.76,54.63,1006.62,0.0000,5.00,47,7.42,16.59,7.32
113,2017-10-01T18:42:00,16.51,21.42,54.72,1006.44,0.0000,4.27,87,7.37,16.51,6.77
114,2017-10-01T18:52:00,16.29,7.24,55.58,1006.55,0.0000,4.69,86,7.40,16.29,6.54
115,2017-10-01T19:02:00,16.18,2.55,56.33,1006.56,0.0000,4.21,91,7.48,16.18,6.43
116,2017-10-01T19:12:00,16.06,0.66,57.35,1006.68,0.0000,3.52,85,7.64,16.06,5.07
117,2017-10-01T19:22:00,15.80,-0.06,59.18,1006.61,0.0000,4.94,95,7.86,15.80,5.60
118,2017-10-01T19:32:00,15.56,-0.20,61.20,1006.74,0.0000,4.14,90,8.13,15.56,5.61
119,2017-10-01T19:42:00,15.41,-0.13,61.65,1006.78,0.0000,3.83,84,8.09,15.41,7.34
120,2017-10-01T19:52:00,15.23,-0.24,61.89,1006.77,0.0000,3.21,92,7.98,15.23,5.86
121,2017-10-01T20:02:00,14.97,-0.28,65.81,1006.77,0.0000,4.96,96,8.63,14.97,6.64
122,2017-10-01T20:12:00,14.75,-0.15,67.95,1006.69,0.0000,4.63,91,8.90,14.75,6.04
123,2017-10-01T20:22:00,14.62,-0.09,68.17,1006.64,0.0000,7.33,97,8.82,14.62,9.33
124,2017-10-01T20:32:00,14.62,-0.21,67.37,1006.64,0.0000,6.77,95,8.64,14.62,8.25
125,2017-10-01T20:42:00,14.53,-0.25,67.45,1006.54,0.0000,5.16,94,8.58,14.53,7.49
126,2017-10-01T20:52:00,14.39,-0.16,67.90,1006.75,0.0000,4.59,91,8.54,14.39,7.76
127,2017-10-01T21:02:00,14.35,-0.12,67.79,1006.73,0.0000,7.03,97,8.48,14.35,9.42
128,2017-10-01T21:12:00,14.36,-0.15,68.52,1006.66,0.0000,5.50,93,8.65,14.36,8.47
129,2017-10-01T21:22:00,14.35,-0.19,69.41,1006.62,0.0000,4.68,98,8.83,14.35,8.38
130,2017-10-01T21:32:00,14.05,-0.20,69.96,1006.81,0.0000,3.04,97,8.66,14.05,4.04
131,2017-10-01T21:42:00,14.56,-0.15,70.24,1006.74,0.0000,3.58,116,9.21,14.56,5.32
132,2017-10-01T21:52:00,13.97,-0.20,70.27,1006.73,0.0000,3.87,98,8.64,13.97,4.79
133,2017-10-01T22:02:00,13.73,-0.16,70.05,1006.87,0.0000,4.48,103,8.38,13.73,5.53
134,2017-10-01T22:12:00,14.01,-0.19,68.66,1006.73,0.0000,3.31,124,8.34,14.01,5.57
135,2017-10-01T22:22:00,14.24,-0.25,68.34,1006.51,0.0000,4.51,106,8.50,14.24,5.99
136,2017-10-01T22:32:00,14.11,-0.21,69.06,1006.57,0.0000,5.88,92,8.52,14.11,7.47
137,2017-10-01T22:42:00,13.71,-0.25,69.61,1006.55,0.0000,4.19,98,8.26,13.71,5.38
138,2017-10-01T22:52:00,13.80,-0.19,69.33,1006.42,0.0000,4.50,110,8.29,13.80,6.65
139,2017-10-01T23:02:00,13.80,-0.14,68.74,1006.47,0.0000,2.60,143,8.16,13.80,4.26
140,2017-10-01T23:12:00,13.98,-0.19,69.36,1006.47,0.0000,2.84,164,8.47,13.98,4.13
141,2017-10-01T23:22:00,13.67,-0.28,70.21,1006.38,0.0000,3.26,109,8.35,13.67,4.51
142,2017-10-01T23:32:00,13.46,-0.23,70.98,1006.38,0.0000,3.32,124,8.31,13.46,4.18
143,2017-10-01T23:42:00,13.36,-0.21,70.83,1006.26,0.0000,2.92,122,8.18,13.36,4.59
144,2017-10-01T23:52:00,13.39,-0.30,71.03,1006.22,0.0000,2.49,120,8.25,13.39,3.17
145,2017-10-02T00:02:00,13.32,-0.16,70.63,1006.13,0.0000,2.31,162,8.10,13.32,3.84
146,2017-10-02T00:12:00,13.55,-0.22,70.89,1006.13,0.0000,2.15,169,8.37,13.55,2.67
147,2017-10-02T00:22:00,13.40,-0.23,72.94,1006.05,0.0000,3.58,101,8.65,13.40,4.41
148,2017-10-02T00:32:00,13.23,-0.23,74.01,1006.13,0.0000,3.00,91,8.70,13.23,4.31
149,2017-10-02T00:42:00,13.12,-0.22,74.86,1005.90,0.0000,2.12,140,8.76,13.12,2.86
150,2017-10-02T00:52:00,13.19,-0.30,74.55,1005.84,0.0000,1.58,126,8.77,13.19,2.49
151,2017-10-02T01:02:00,13.21,-0.31,74.79,1005.75,0.0000,1.31,124,8.84,13.21,2.49
152,2017-10-02T01:12:00,13.22,-0.30,74.82,1005.75,0.0000,1.74,116,8.86,13.22,2.32
153,2017-10-02T01:22:00,13.15,-0.06,75.15,1005.89,0.0000,0.89,184,8.85,13.15,1.57
154,2017-10-02T01:32:00,13.18,-0.29,74.87,1005.90,0.0000,1.02,121,8.82,13.18,2.32
155,2017-10-02T01:42:00,12.93,-0.31,75.42,1005.90,0.0000,1.62,114,8.69,12.93,2.43
156,2017-10-02T01:52:00,12.89,-0.22,76.78,1005.80,0.0000,4.00,101,8.92,12.89,6.05
157,2017-10-02T02:02:00,12.65,-0.26,77.64,1005.73,0.0000,2.21,125,8.85,12.65,3.34
158,2017-10-02T02:12:00,12.68,-0.21,77.83,1005.75,0.0000,2.48,124,8.92,12.68,3.39
159,2017-10-02T02:22:00,12.75,-0.21,77.34,1005.89,0.0000,1.58,84,8.89,12.75,2.58
160,2017-10-02T02:32:00,12.80,-0.23,76.76,1005.91,0.0000,0.39,109,8.82,12.80,0.87
161,2017-10-02T02:42:00,12.93,-0.23,76.44,1005.84,0.0000,0.78,133,8.89,12.93,1.88
162,2017-10-02T02:52:00,13.07,-0.14,75.49,1005.84,0.0000,1.45,182,8.84,13.07,2.77
163,2017-10-02T03:02:00,13.16,-0.12,75.75,1005.62,0.0000,1.90,189,8.98,13.16,2.62
164,2017-10-02T03:12:00,12.85,-0.29,77.74,1005.41,0.0000,2.18,129,9.06,12.85,2.67
165,2017-10-02T03:22:00,12.64,-0.18,79.69,1005.24,0.0000,3.31,124,9.23,12.64,3.95
166,2017-10-02T03:32:00,12.56,-0.15,79.15,1004.99,0.0000,3.00,156,9.05,12.56,4.77
167,2017-10-02T03:42:00,12.43,-0.20,78.36,1004.91,0.0000,3.75,169,8.77,12.43,4.32
168,2017-10-02T03:52:00,12.55,-0.18,78.77,1004.95,0.0000,3.50,179,8.97,12.55,5.10
169,2017-10-02T04:02:00,12.63,-0.22,78.89,1004.85,0.0000,4.22,208,9.07,12.63,5.52
170,2017-10-02T04:12:00,12.56,-0.24,78.95,1004.85,0.0000,3.47,202,9.01,12.56,6.01
171,2017-10-02T04:22:00,12.55,-0.21,79.09,1004.94,0.0000,2.98,192,9.02,12.55,5.35
172,2017-10-02T04:32:00,12.34,-0.22,81.29,1004.98,0.0000,3.19,149,9.23,12.34,4.30
173,2017-10-02T04:42:00,12.18,-0.26,83.21,1004.96,0.0000,2.66,107,9.42,12.18,3.16
174,2017-10-02T04:52:00,12.05,-0.18,84.21,1004.96,0.0000,2.97,101,9.47,12.05,3.89
175,2017-10-02T05:02:00,11.88,-0.30,84.65,1005.02,0.0000,3.16,116,9.38,11.88,3.81
176,2017-10-02T05:12:00,12.02,-0.33,83.97,1005.02,0.0000,3.15,110,9.40,12.02,4.02
177,2017-10-02T05:22:00,11.84,-0.23,83.92,1005.00,0.0000,1.28,131,9.21,11.84,2.78
178,2017-10-02T05:32:00,11.73,-0.32,85.42,1005.00,0.0000,1.30,102,9.37,11.73,2.08
179,2017-10-02T05:42:00,11.73,-0.31,85.35,1004.90,0.0000,1.58,117,9.35,11.73,2.57
180,2017-10-02T05:52:00,11.64,-0.25,85.89,1004.60,0.0000,1.82,105,9.36,11.64,3.89
181,2017-10-02T06:02:00,11.60,-0.24,86.29,1004.38,0.0000,3.42,117,9.39,11.60,4.35
182,2017-10-02T06:12:00,11.79,-0.19,86.01,1004.40,0.0000,3.34,137,9.53,11.79,4.71
183,2017-10-02T06:22:00,11.93,-0.18,84.37,1004.34,0.0000,3.86,157,9.38,11.93,5.80
184,2017-10-02T06:32:00,12.19,-0.11,83.31,1004.49,0.0000,4.51,196,9.45,12.19,5.03
185,2017-10-02T06:42:00,12.26,-0.13,82.50,1004.49,0.0000,5.24,194,9.37,12.26,5.85
186,2017-10-02T06:52:00,12.49,-0.16,81.89,1004.61,0.0000,4.41,186,9.48,12.49,6.06
187,2017-10-02T07:02:00,12.52,0.05,81.86,1004.81,0.0000,3.61,209,9.51,12.52,6.33
188,2017-10-02T07:12:00,12.53,0.76,82.17,1004.77,0.0000,4.55,203,9.58,12.53,6.20
189,2017-10-02T07:22:00,12.51,4.64,82.21,1004.64,0.0000,6.13,180,9.56,12.51,7.76
190,2017-10-02T07:32:00,12.41,7.32,82.94,1004.44,0.0000,8.93,186,9.59,12.41,11.35
191,2017-10-02T07:42:00,12.32,9.71,83.51,1004.33,0.0000,6.19,171,9.61,12.32,8.29
192,2017-10-02T07:52:00,12.43,11.58,82.90,1004.36,0.0000,5.06,172,9.61,12.43,7.35
193,2017-10-02T08:02:00,12.55,14.41,82.13,1004.36,0.0000,4.46,182,9.59,12.55,6.55
194,2017-10-02T08:12:00,12.65,16.61,81.22,1004.42,0.0000,4.96,190,9.52,12.65,6.44
195,2017-10-02T08:22:00,12.91,19.13,80.06,1004.36,0.0000,4.69,212,9.56,12.91,8.34
196,2017-10-02T08:32:00,12.94,41.72,79.91,1004.32,0.0000,6.53,205,9.55,12.94,8.03
197,2017-10-02T08:39:00,13.12,71.41,79.80,1004.30,0.0000,5.22,207,9.71,13.12,8.03
198,2017-10-02T08:52:00,12.99,52.53,80.01,1004.22,0.0000,8.77,197,9.62,12.99,13.24
199,2017-10-02T09:02:00,12.96,68.65,80.69,1004.06,0.0000,9.04,194,9.73,12.96,10.91
200,2017-10-02T09:12:00,13.04,95.63,80.79,1003.91,0.0000,7.13,189,9.82,13.04,9.65
201,2017-10-02T09:22:00,13.39,94.11,81.40,1003.91,0.0000,5.04,197,10.27,13.39,8.62
202,2017-10-02T09:32:00,13.36,66.89,80.70,1003.91,0.0000,5.71,198,10.12,13.36,7.83
203,2017-10-02T09:42:00,13.46,52.57,80.07,1003.92,0.0000,4.30,188,10.10,13.46,7.77
204,2017-10-02T09:52:00,13.55,76.87,80.13,1003.80,0.0000,5.97,201,10.19,13.55,9.19
205,2017-10-02T10:02:00,13.71,109.07,80.67,1003.92,0.0000,4.00,188,10.45,13.71,6.13
206,2017-10-02T10:12:00,13.95,78.41,80.24,1004.06,0.0000,4.45,192,10.60,13.95,6.24
207,2017-10-02T10:22:00,13.91,65.88,80.92,1004.06,0.0000,4.34,189,10.70,13.91,5.69
208,2017-10-02T10:32:00,13.95,62.47,82.55,1004.14,0.0300,5.13,183,11.03,13.95,6.16
209,2017-10-02T10:42:00,14.13,91.53,82.28,1004.04,0.0000,3.54,201,11.16,14.13,5.10
210,2017-10-02T10:52:00,14.27,115.71,81.25,1003.93,0.0000,4.76,173,11.11,14.27,6.86
211,2017-10-02T11:02:00,14.48,131.04,81.68,1004.05,0.0000,3.88,163,11.39,14.48,4.65
212,2017-10-02T11:12:00,14.97,140.60,80.05,1003.98,0.0000,4.42,191,11.56,14.97,5.85
213,2017-10-02T11:22:00,15.44,180.02,76.43,1003.92,0.0000,7.50,203,11.32,15.44,11.65
214,2017-10-02T11:32:00,15.88,154.05,73.45,1003.95,0.0000,10.80,213,11.15,15.88,15.59
215,2017-10-02T11:42:00,16.14,143.54,72.57,1003.95,0.0000,9.70,240,11.21,16.14,13.45
216,2017-10-02T11:52:00,16.38,167.58,71.03,1003.82,0.0000,10.79,236,11.12,16.38,14.13
217,2017-10-02T12:02:00,16.47,194.29,70.87,1003.63,0.0000,10.48,229,11.18,16.47,16.63
218,2017-10-02T12:12:00,16.64,177.04,70.80,1003.46,0.0000,12.15,225,11.32,16.64,17.69
219,2017-10-02T12:22:00,16.68,190.97,70.27,1003.33,0.0000,13.06,231,11.25,16.68,18.84
220,2017-10-02T12:32:00,16.78,194.06,70.17,1003.35,0.0000,14.74,225,11.32,16.78,19.26
221,2017-10-02T12:42:00,16.90,233.95,69.48,1003.33,0.0000,11.99,232,11.28,16.90,16.55
222,2017-10-02T12:52:00,16.96,198.92,69.39,1003.27,0.0000,15.37,229,11.33,16.96,24.13
223,2017-10-02T13:02:00,17.10,202.01,69.23,1003.23,0.0000,12.62,232,11.43,17.10,15.08
224,2017-10-02T13:12:00,17.13,137.76,69.20,1003.34,0.0000,12.70,241,11.45,17.13,19.42
225,2017-10-02T13:22:00,17.30,164.55,69.12,1003.12,0.0000,10.83,235,11.59,17.30,13.92
226,2017-10-02T13:32:00,17.31,205.79,68.66,1003.33,0.0000,12.81,241,11.50,17.31,15.74
227,2017-10-02T13:42:00,17.39,187.78,68.06,1003.24,0.0000,15.62,244,11.44,17.39,20.38
228,2017-10-02T13:52:00,17.46,158.58,68.76,1003.35,0.0000,13.80,241,11.66,17.46,19.52
229,2017-10-02T14:02:00,17.60,311.90,68.31,1003.18,0.0000,12.51,239,11.70,17.60,18.92
230,2017-10-02T14:12:00,17.54,188.97,69.19,1003.15,0.0000,17.47,245,11.83,17.54,22.59
231,2017-10-02T14:22:00,17.46,216.05,70.50,1003.23,0.0000,19.13,235,12.04,17.46,25.85
232,2017-10-02T14:32:00,17.46,180.31,70.99,1003.15,0.0000,15.27,241,12.15,17.46,18.82
233,2017-10-02T14:42:00,17.84,420.72,70.81,1002.96,0.0000,13.19,239,12.48,17.84,20.47
234,2017-10-02T15:02:00,17.66,159.37,72.12,1002.64,0.0000,19.80,224,12.59,17.66,29.29
235,2017-10-02T15:12:00,17.53,77.45,72.75,1002.62,0.0000,15.52,234,12.59,17.53,21.81
236,2017-10-02T15:22:00,17.55,87.77,73.44,1002.71,0.0000,17.05,228,12.76,17.55,23.23
237,2017-10-02T15:32:00,17.68,317.69,72.87,1002.73,0.0000,13.47,224,12.76,17.68,20.86
238,2017-10-02T15:42:00,17.83,52.15,71.62,1002.75,0.0000,11.35,228,12.64,17.83,14.43
239,2017-10-02T15:47:00,17.70,42.48,71.78,1002.77,0.0000,13.33,230,12.55,17.70,18.40
240,2017-10-02T16:02:00,17.70,48.46,72.09,1002.71,0.0000,12.95,237,12.61,17.70,16.68
241,2017-10-02T16:12:00,17.80,69.71,71.99,1002.67,0.0000,10.89,236,12.68,17.80,17.76
242,2017-10-02T16:22:00,17.78,43.44,71.85,1002.68,0.0000,12.15,241,12.64,17.78,16.81
243,2017-10-02T16:32:00,17.89,58.15,72.38,1002.65,0.0000,11.92,237,12.85,17.89,15.36
244,2017-10-02T16:42:00,17.70,67.49,72.83,1002.57,0.0000,12.20,237,12.76,17.70,16.59
245,2017-10-02T16:52:00,17.97,32.96,73.37,1002.39,0.0000,10.36,225,13.14,17.97,17.04
246,2017-10-02T17:02:00,17.62,40.87,73.71,1002.22,0.0000,12.10,242,12.87,17.62,19.62
