_id,Date and time (YYYY-MM-DD HH:MM:SS),Temperature (Degree Celcius),Global irradiance (W/m^2),Humidity (%),Atmospheric pressure (hPa; not normalized to sea level),Precipitation (mm),Average wind speed (km/h; 10min window),Wind direction (Degree),Dew point (Degree Celcius),Apparent temperature (Degree Celcius),Maximum wind speed (km/h; 10min window)
16,2017-02-01T02:33:00,2.22,-0.49,86.14,1003.96,0.0000,4.62,44,0.15,2.22,6.69
17,2017-02-01T02:43:00,2.26,-0.51,85.74,1003.95,0.0000,6.04,31,0.12,0.56,7.81
18,2017-02-01T02:53:00,2.42,-0.52,85.46,1003.91,0.0000,6.18,28,0.24,0.70,9.13
19,2017-02-01T03:03:00,2.26,-0.54,85.16,1003.89,0.0000,6.68,32,0.02,0.33,8.08
20,2017-02-01T03:13:00,2.22,-0.51,85.73,1003.89,0.0000,6.74,30,0.08,0.27,8.05
21,2017-02-01T03:23:00,2.29,-0.51,85.75,1003.89,0.0000,6.36,24,0.16,0.48,7.68
22,2017-02-01T03:33:00,2.32,-0.51,85.82,1003.89,0.0000,6.00,26,0.19,0.65,7.53
23,2017-02-01T03:43:00,2.24,-0.48,86.01,1003.77,0.0000,5.60,27,0.14,0.70,7.38
24,2017-02-01T03:53:00,2.12,-0.51,86.43,1003.66,0.0000,9.44,35,0.10,-0.64,11.25
25,2017-02-01T04:03:00,2.01,-0.50,87.07,1003.50,0.0000,9.49,35,0.09,-0.79,11.06
26,2017-02-01T04:13:00,2.12,-0.50,87.02,1003.66,0.0000,8.30,32,0.19,-0.34,9.82
27,2017-02-01T04:23:00,2.26,-0.49,86.96,1003.61,0.0000,7.20,31,0.31,0.16,10.58
28,2017-02-01T04:33:00,2.30,-0.48,86.85,1003.50,0.0000,5.79,23,0.34,0.70,8.87
29,2017-02-01T04:43:00,2.17,-0.53,87.90,1003.27,0.0000,8.10,35,0.38,-0.21,10.88
30,2017-02-01T04:53:00,2.20,-0.48,88.07,1003.21,0.0000,7.44,62,0.44,0.02,11.92
31,2017-02-01T05:03:00,2.33,-0.51,88.11,1003.29,0.0000,4.88,45,0.57,2.33,8.24
32,2017-02-01T05:13:00,2.29,-0.51,88.05,1003.27,0.0000,5.34,44,0.52,0.87,6.81
33,2017-02-01T05:23:00,2.22,-0.51,87.96,1003.25,0.0000,5.93,29,0.44,0.56,8.16
34,2017-02-01T05:33:00,2.38,-0.48,87.74,1003.15,0.0000,6.11,23,0.56,0.67,7.97
35,2017-02-01T05:43:00,2.51,-0.46,87.28,1003.15,0.0000,5.47,25,0.62,1.06,7.76
36,2017-02-01T05:53:00,2.47,-0.50,87.09,1003.16,0.0000,6.67,31,0.54,0.58,9.01
37,2017-02-01T06:03:00,2.55,-0.50,86.84,1003.13,0.0000,5.15,30,0.58,1.24,6.11
38,2017-02-01T06:13:00,2.62,-0.52,86.21,1003.16,0.0000,2.45,354,0.55,2.62,5.46
39,2017-02-01T06:23:00,2.49,-0.49,86.48,1003.16,0.0000,4.12,339,0.47,2.49,5.54
40,2017-02-01T06:33:00,2.36,-0.46,86.36,1003.07,0.0000,4.75,346,0.32,2.36,6.99
41,2017-02-01T06:43:00,2.44,-0.50,86.10,1003.16,0.0000,3.41,348,0.36,2.44,4.88
42,2017-02-01T06:53:00,2.43,-0.45,85.99,1003.16,0.0000,3.90,349,0.33,2.43,5.77
43,2017-02-01T07:03:00,2.30,-0.48,86.31,1003.24,0.0000,5.60,346,0.25,0.77,7.53
44,2017-02-01T07:13:00,2.34,-0.49,85.37,1003.24,0.0000,6.41,344,0.14,0.51,8.28
45,2017-02-01T07:23:00,2.44,-0.50,85.06,1003.29,0.0000,5.89,358,0.19,0.82,8.82
46,2017-02-01T07:33:00,2.54,-0.39,83.93,1003.18,0.0000,5.82,14,0.10,0.96,9.09
47,2017-02-01T07:43:00,2.30,0.28,86.28,1003.05,0.0000,7.52,37,0.24,0.10,10.17
48,2017-02-01T07:53:00,2.54,1.02,85.59,1003.27,0.0000,5.91,27,0.37,0.93,8.69
49,2017-02-01T08:03:00,2.65,3.06,84.76,1003.27,0.0000,5.05,350,0.34,1.39,7.77
50,2017-02-01T08:13:00,2.79,5.12,84.37,1003.39,0.0000,4.40,356,0.42,2.79,5.12
51,2017-02-01T08:23:00,2.86,8.90,83.75,1003.39,0.0000,5.04,7,0.38,1.63,8.63
52,2017-02-01T08:33:00,2.60,14.72,85.19,1003.37,0.0000,7.76,31,0.36,0.38,10.45
53,2017-02-01T08:38:00,2.64,18.35,85.35,1003.29,0.0000,6.83,27,0.43,0.72,8.66
54,2017-02-01T08:53:00,2.98,22.90,83.42,1003.28,0.0000,3.49,4,0.45,2.98,4.93
55,2017-02-01T09:03:00,2.89,29.16,83.65,1003.40,0.0000,4.89,352,0.40,2.89,8.23
56,2017-02-01T09:13:00,2.98,36.99,83.44,1003.54,0.0000,7.99,355,0.45,0.76,10.06
57,2017-02-01T09:23:00,2.92,33.18,83.49,1003.64,0.0000,6.64,7,0.40,1.10,8.77
58,2017-02-01T09:33:00,2.94,38.32,83.42,1003.57,0.0000,6.86,30,0.42,1.07,8.82
59,2017-02-01T09:43:00,2.90,44.57,83.97,1003.50,0.0000,7.83,29,0.46,0.72,11.26
60,2017-02-01T09:53:00,2.92,43.30,84.39,1003.50,0.0000,8.32,28,0.55,0.60,11.67
61,2017-02-01T10:03:00,3.24,61.54,83.84,1003.50,0.0000,7.46,23,0.78,1.23,9.72
62,2017-02-01T10:13:00,3.18,63.28,83.69,1003.42,0.0000,6.45,21,0.69,1.47,8.80
63,2017-02-01T10:23:00,3.24,54.03,83.41,1003.52,0.0000,5.85,26,0.71,1.76,8.67
64,2017-02-01T10:33:00,3.16,80.23,83.82,1003.52,0.0000,7.85,26,0.69,1.02,9.67
65,2017-02-01T10:43:00,3.27,90.07,83.41,1003.45,0.0000,7.03,31,0.73,1.39,9.03
66,2017-02-01T10:53:00,3.40,91.65,83.50,1003.45,0.0000,7.58,41,0.88,1.38,9.90
67,2017-02-01T11:03:00,3.64,82.69,82.99,1003.50,0.0000,5.64,45,1.03,2.29,7.41
68,2017-02-01T11:13:00,4.03,78.84,81.55,1003.43,0.0000,5.29,9,1.16,2.86,8.37
69,2017-02-01T11:23:00,3.85,117.22,81.27,1003.41,0.0000,6.50,19,0.94,2.24,9.90
70,2017-02-01T11:33:00,4.13,130.90,81.53,1003.42,0.0000,6.31,14,1.25,2.61,9.24
71,2017-02-01T11:43:00,4.36,83.03,80.87,1003.37,0.0000,4.40,37,1.36,4.36,7.08
72,2017-02-01T11:53:00,4.58,76.82,79.99,1003.25,0.0000,5.76,19,1.43,3.33,6.56
73,2017-02-01T12:03:00,4.55,67.92,80.56,1003.31,0.0000,4.80,8,1.50,4.55,6.51
74,2017-02-01T12:13:00,4.58,83.90,80.44,1003.20,0.0000,6.37,7,1.51,3.12,7.59
75,2017-02-01T12:23:00,4.56,70.48,80.37,1003.07,0.0000,4.07,354,1.48,4.56,5.95
76,2017-02-01T12:33:00,4.87,66.87,80.22,1002.96,0.0000,5.12,12,1.75,3.89,6.25
77,2017-02-01T12:43:00,4.78,80.64,80.83,1002.94,0.0000,3.45,38,1.77,4.78,5.73
78,2017-02-01T12:53:00,4.81,55.19,81.83,1002.80,0.0000,3.80,20,1.97,4.81,6.85
79,2017-02-01T13:03:00,4.73,37.38,82.93,1002.66,0.0000,4.25,37,2.08,4.73,5.72
80,2017-02-01T13:13:00,4.73,45.88,84.87,1002.60,0.0000,3.31,22,2.41,4.73,4.82
81,2017-02-01T13:23:00,4.74,58.32,85.25,1002.45,0.0000,4.63,338,2.48,4.74,5.53
82,2017-02-01T13:33:00,4.71,56.12,86.45,1002.33,0.0000,3.36,331,2.64,4.71,4.37
83,2017-02-01T13:43:00,4.71,43.80,87.07,1002.25,0.0000,3.44,296,2.74,4.71,5.68
84,2017-02-01T13:53:00,4.74,53.20,86.77,1002.12,0.0000,2.69,301,2.73,4.74,3.64
85,2017-02-01T14:03:00,4.81,47.87,86.39,1002.13,0.0000,3.06,286,2.73,4.81,4.81
86,2017-02-01T14:13:00,4.58,52.78,87.10,1002.01,0.0000,2.90,282,2.62,4.58,4.38
87,2017-02-01T14:23:00,4.64,65.02,87.25,1002.01,0.0000,4.39,283,2.71,4.64,6.14
88,2017-02-01T14:33:00,4.83,68.53,86.91,1001.89,0.0000,3.57,285,2.84,4.83,5.05
89,2017-02-01T14:43:00,4.79,48.23,86.97,1001.90,0.0000,3.25,298,2.81,4.79,5.24
90,2017-02-01T14:53:00,4.74,43.81,87.51,1001.86,0.0000,3.42,318,2.84,4.74,4.65
91,2017-02-01T15:03:00,4.78,52.81,88.46,1001.68,0.0000,2.70,337,3.04,4.78,5.03
92,2017-02-01T15:13:00,4.70,40.82,88.51,1001.68,0.0000,2.27,335,2.96,4.70,4.08
93,2017-02-01T15:23:00,4.54,27.59,89.66,1001.63,0.0000,2.74,294,2.99,4.54,4.31
94,2017-02-01T15:33:00,4.58,20.37,90.31,1001.63,0.0000,2.57,281,3.13,4.58,3.88
95,2017-02-01T15:43:00,4.79,22.96,89.81,1001.49,0.0000,1.63,345,3.26,4.79,3.04
96,2017-02-01T15:53:00,4.80,28.72,89.28,1001.32,0.0000,2.95,13,3.19,4.80,4.79
97,2017-02-01T16:03:00,4.90,30.31,89.13,1001.28,0.0000,2.84,22,3.27,4.90,4.38
98,2017-02-01T16:13:00,4.98,18.68,89.00,1001.28,0.0000,2.59,3,3.32,4.98,3.76
99,2017-02-01T16:23:00,5.07,17.14,88.36,1001.33,0.0000,2.67,301,3.30,5.07,3.44
100,2017-02-01T16:33:00,5.12,13.68,87.46,1001.27,0.0000,2.26,306,3.21,5.12,3.19
101,2017-02-01T16:43:00,5.03,7.72,87.85,1001.25,0.0000,2.99,277,3.19,5.03,5.43
102,2017-02-01T16:53:00,4.97,3.93,87.23,1001.39,0.0000,3.90,295,3.02,4.97,5.43
103,2017-02-01T17:03:00,5.03,3.10,87.25,1001.31,0.0000,4.69,302,3.09,5.03,5.90
104,2017-02-01T17:13:00,4.79,1.87,88.10,1001.29,0.0000,4.56,277,2.99,4.79,6.26
105,2017-02-01T17:23:00,4.74,0.65,89.12,1001.38,0.0000,4.23,246,3.11,4.74,5.82
106,2017-02-01T17:33:00,4.71,-0.10,88.97,1001.38,0.0000,3.24,241,3.05,4.71,4.09
107,2017-02-01T17:43:00,4.80,-0.29,88.84,1001.41,0.0000,2.67,186,3.12,4.80,4.01
108,2017-02-01T17:53:00,4.58,-0.41,90.16,1001.47,0.1150,4.32,236,3.11,4.58,6.16
109,2017-02-01T18:03:00,4.49,-0.36,91.19,1001.38,0.0100,3.39,204,3.19,4.49,5.16
110,2017-02-01T18:13:00,4.10,-0.41,91.75,1001.19,0.0050,4.16,207,2.88,4.10,5.03
111,2017-02-01T18:23:00,3.97,-0.43,92.74,1001.25,0.0000,3.83,211,2.91,3.97,5.39
112,2017-02-01T18:33:00,3.79,-0.39,93.08,1001.12,0.0000,4.12,209,2.78,3.79,5.23
113,2017-02-01T18:43:00,3.69,-0.38,93.67,1001.25,0.0000,3.97,210,2.76,3.69,5.74
114,2017-02-01T18:53:00,3.57,-0.40,94.39,1001.25,0.0000,5.29,223,2.75,2.34,9.16
115,2017-02-01T19:03:00,3.45,-0.34,94.79,1001.02,0.0000,3.18,206,2.70,3.45,5.13
116,2017-02-01T19:13:00,3.41,-0.44,95.07,1001.12,0.0000,3.87,229,2.69,3.41,5.18
117,2017-02-01T19:23:00,3.42,-0.40,95.28,1000.96,0.0000,2.27,205,2.74,3.42,3.23
118,2017-02-01T19:33:00,3.30,-0.30,95.42,1000.88,0.0000,3.83,203,2.63,3.30,5.06
119,2017-02-01T19:43:00,3.29,-0.36,95.73,1000.79,0.0000,3.52,222,2.67,3.29,5.75
120,2017-02-01T19:53:00,3.10,-0.41,95.89,1000.86,0.0000,4.40,216,2.51,3.10,5.88
121,2017-02-01T19:58:00,3.01,-0.40,96.12,1000.88,0.0000,4.78,212,2.45,3.01,6.13
122,2017-02-01T20:13:00,2.85,-0.40,96.82,1000.99,0.0000,6.02,228,2.40,1.25,8.52
123,2017-02-01T20:23:00,2.79,-0.46,97.18,1001.11,0.0000,5.60,236,2.39,1.33,8.52
124,2017-02-01T20:33:00,2.73,-0.38,97.53,1001.15,0.0000,5.50,221,2.38,1.31,7.41
125,2017-02-01T20:43:00,2.66,-0.42,97.83,1001.03,0.0000,5.15,212,2.35,1.36,8.53
126,2017-02-01T20:53:00,2.63,-0.44,98.04,1000.99,0.0000,5.25,200,2.36,1.29,8.20
127,2017-02-01T21:03:00,2.60,-0.41,98.20,1000.99,0.0000,4.99,211,2.34,2.60,7.53
128,2017-02-01T21:13:00,2.56,-0.43,98.34,1001.00,0.0000,7.60,197,2.32,0.38,12.46
129,2017-02-01T21:23:00,2.70,-0.45,98.47,1000.98,0.0000,3.85,216,2.48,2.70,5.73
130,2017-02-01T21:33:00,2.61,-0.41,98.58,1000.87,0.0000,5.80,206,2.41,1.05,10.07
131,2017-02-01T21:43:00,2.53,-0.42,98.66,1000.95,0.0000,4.86,199,2.34,2.53,6.82
132,2017-02-01T21:53:00,2.52,-0.42,98.80,1000.83,0.0000,6.23,204,2.35,0.79,8.76
133,2017-02-01T22:03:00,2.60,-0.41,98.85,1000.98,0.0000,4.10,228,2.44,2.60,6.81
134,2017-02-01T22:13:00,2.62,-0.44,98.99,1000.98,0.0000,5.81,190,2.48,1.06,7.94
135,2017-02-01T22:23:00,2.56,-0.44,99.04,1000.75,0.0000,6.04,178,2.43,0.91,8.32
136,2017-02-01T22:33:00,2.45,-0.46,99.15,1000.90,0.0000,6.58,183,2.33,0.58,9.74
137,2017-02-01T22:43:00,2.46,-0.44,99.22,1000.75,0.0000,5.86,176,2.36,0.86,8.94
138,2017-02-01T22:53:00,2.58,-0.45,99.26,1000.37,0.0000,3.99,162,2.47,2.58,6.12
139,2017-02-01T23:03:00,2.63,-0.45,99.27,1000.10,0.0000,3.41,61,2.53,2.63,6.07
140,2017-02-01T23:13:00,2.61,-0.45,99.29,1000.37,0.0000,3.23,168,2.51,2.61,5.69
141,2017-02-01T23:23:00,2.68,-0.42,99.30,1000.94,0.0000,3.09,191,2.58,2.68,10.47
142,2017-02-01T23:33:00,2.66,-0.45,99.28,1001.06,0.0000,6.73,229,2.56,0.78,10.43
143,2017-02-01T23:43:00,2.71,-0.41,99.29,1001.00,0.0000,5.36,223,2.61,1.34,10.91
144,2017-02-01T23:53:00,2.68,-0.46,99.24,1000.87,0.0000,4.18,185,2.57,2.68,6.97
145,2017-02-02T00:03:00,2.66,-0.42,99.23,1000.89,0.0000,5.52,193,2.55,1.22,6.87
146,2017-02-02T00:13:00,2.69,-0.43,99.14,1000.98,0.0000,7.12,176,2.57,0.69,10.80
147,2017-02-02T00:23:00,2.74,-0.44,99.08,1000.69,0.0000,5.49,159,2.61,1.32,7.86
148,2017-02-02T00:33:00,2.72,-0.42,98.96,999.99,0.0850,5.51,94,2.58,1.29,8.15
149,2017-02-02T00:43:00,2.68,-0.45,98.95,999.87,0.0300,5.01,98,2.53,1.45,7.00
150,2017-02-02T00:53:00,2.84,-0.45,98.87,1000.01,0.0000,2.87,70,2.68,2.84,5.38
151,2017-02-02T01:03:00,3.01,-0.49,98.91,1000.27,0.0000,4.34,272,2.86,3.01,6.57
152,2017-02-02T01:13:00,3.17,-0.46,98.82,1000.21,0.0050,5.16,287,3.00,1.94,7.90
153,2017-02-02T01:23:00,3.27,-0.48,98.63,1000.11,0.0000,3.56,263,3.08,3.27,6.35
154,2017-02-02T01:33:00,3.23,-0.49,98.29,1000.17,0.0000,5.45,266,2.99,1.90,7.59
155,2017-02-02T01:43:00,3.19,-0.31,97.96,1000.09,0.0000,3.66,198,2.90,3.19,5.61
156,2017-02-02T01:53:00,3.12,-0.35,97.64,1000.01,0.0000,3.08,183,2.79,3.12,4.78
157,2017-02-02T02:03:00,3.08,-0.50,97.43,999.63,0.0000,3.49,93,2.71,3.08,5.63
158,2017-02-02T02:13:00,2.99,-0.39,97.29,999.90,0.0000,3.08,77,2.61,2.99,5.78
159,2017-02-02T02:23:00,3.05,-0.46,97.20,1000.18,0.0000,4.91,235,2.65,3.05,8.56
160,2017-02-02T02:33:00,3.02,-0.45,97.00,1000.05,0.0000,4.06,218,2.59,3.02,5.26
161,2017-02-02T02:43:00,2.97,-0.40,96.96,1000.02,0.0000,3.83,150,2.54,2.97,5.36
162,2017-02-02T02:53:00,2.83,-0.44,96.75,999.94,0.0000,3.03,111,2.36,2.83,5.68
163,2017-02-02T03:03:00,2.70,-0.42,96.86,999.88,0.0000,3.41,99,2.26,2.70,4.96
164,2017-02-02T03:13:00,2.70,-0.45,96.96,999.74,0.0000,1.80,101,2.27,2.70,3.55
165,2017-02-02T03:23:00,2.81,-0.36,97.10,999.77,0.0000,2.08,164,2.40,2.81,2.88
166,2017-02-02T03:33:00,2.83,-0.46,97.07,999.77,0.0000,1.44,98,2.42,2.83,2.81
167,2017-02-02T03:43:00,2.90,-0.40,97.11,999.77,0.0000,1.51,47,2.48,2.90,2.22
168,2017-02-02T03:53:00,2.90,-0.49,97.10,999.66,0.0000,2.73,80,2.49,2.90,4.48
169,2017-02-02T04:03:00,2.86,-0.48,97.11,999.52,0.0000,3.01,71,2.45,2.86,3.77
170,2017-02-02T04:13:00,2.89,-0.36,96.98,999.46,0.0000,2.85,83,2.46,2.89,3.99
171,2017-02-02T04:23:00,2.88,-0.58,97.06,999.48,0.0000,2.40,81,2.46,2.88,3.54
172,2017-02-02T04:33:00,2.79,-0.42,96.93,999.38,0.0000,2.09,75,2.35,2.79,5.36
173,2017-02-02T04:43:00,2.89,-0.43,97.01,999.27,0.0000,2.75,52,2.46,2.89,4.30
174,2017-02-02T04:53:00,2.91,-0.45,96.95,999.02,0.0000,3.94,74,2.47,2.91,5.63
175,2017-02-02T05:03:00,2.68,-0.50,96.99,999.02,0.0000,2.22,74,2.25,2.68,4.46
176,2017-02-02T05:13:00,2.70,-0.49,97.06,999.02,0.0000,1.34,48,2.28,2.70,1.72
177,2017-02-02T05:23:00,2.64,-0.45,97.06,998.94,0.0000,2.87,60,2.22,2.64,4.99
178,2017-02-02T05:33:00,2.46,-0.42,97.14,998.96,0.0000,4.04,75,2.05,2.46,6.35
179,2017-02-02T05:43:00,2.53,-0.38,97.23,998.94,0.0000,3.22,79,2.14,2.53,4.49
180,2017-02-02T05:53:00,2.39,-0.58,97.32,998.90,0.0000,2.75,69,2.01,2.39,4.85
181,2017-02-02T06:03:00,2.35,-0.54,97.41,998.84,0.0000,2.01,54,1.99,2.35,4.03
182,2017-02-02T06:13:00,2.54,-0.63,97.42,998.79,0.0000,2.75,31,2.18,2.54,4.82
183,2017-02-02T06:23:00,2.44,-0.72,97.17,998.79,0.0000,2.94,9,2.04,2.44,3.43
184,2017-02-02T06:33:00,2.36,-0.50,96.89,998.78,0.0000,2.03,25,1.92,2.36,2.93
185,2017-02-02T06:43:00,2.24,-0.46,96.74,998.84,0.0000,2.32,74,1.77,2.24,3.78
186,2017-02-02T06:53:00,2.38,-0.45,96.65,998.90,0.0000,1.44,74,1.90,2.38,3.32
187,2017-02-02T07:03:00,2.47,-0.39,96.62,999.00,0.0000,1.93,123,1.99,2.47,2.86
188,2017-02-02T07:13:00,2.50,-0.39,96.69,998.96,0.0000,1.30,153,2.03,2.50,2.48
189,2017-02-02T07:23:00,2.34,-0.36,96.52,998.90,0.0000,2.88,93,1.84,2.34,5.19
190,2017-02-02T07:33:00,2.34,-0.25,96.56,998.90,0.0000,2.07,98,1.85,2.34,4.24
191,2017-02-02T07:43:00,2.43,0.15,96.50,998.92,0.0000,2.06,72,1.93,2.43,3.39
192,2017-02-02T07:53:00,2.45,1.59,96.48,998.90,0.0000,2.78,70,1.95,2.45,3.98
193,2017-02-02T08:03:00,2.13,4.48,96.33,998.82,0.0000,3.26,103,1.61,2.13,4.73
194,2017-02-02T08:13:00,2.13,7.61,96.27,998.82,0.0000,4.14,101,1.60,2.13,5.15
195,2017-02-02T08:23:00,2.11,13.38,96.26,998.74,0.0000,3.14,103,1.58,2.11,5.10
196,2017-02-02T08:33:00,2.03,16.68,96.27,998.72,0.0000,3.85,92,1.49,2.03,6.24
197,2017-02-02T08:38:00,2.09,19.11,96.25,998.65,0.0000,4.16,90,1.56,2.09,6.24
198,2017-02-02T08:53:00,2.27,35.17,96.21,998.53,0.0000,4.41,74,1.73,2.27,5.42
199,2017-02-02T09:03:00,2.34,45.39,95.97,998.47,0.0000,4.24,68,1.77,2.34,5.52
200,2017-02-02T09:13:00,2.48,71.13,95.73,998.30,0.0000,4.35,58,1.87,2.48,6.15
201,2017-02-02T09:23:00,2.60,85.32,95.48,998.28,0.0000,3.94,64,1.95,2.60,6.00
202,2017-02-02T09:33:00,2.88,86.28,94.89,998.18,0.0000,3.39,41,2.14,2.88,5.73
203,2017-02-02T09:43:00,3.07,120.14,94.05,998.07,0.0000,3.67,37,2.20,3.07,4.73
204,2017-02-02T09:53:00,3.32,113.57,93.44,998.01,0.0000,3.29,30,2.36,3.32,5.46
205,2017-02-02T10:03:00,3.53,128.47,92.57,997.94,0.0000,3.58,29,2.44,3.53,5.55
206,2017-02-02T10:13:00,3.81,119.65,92.28,997.97,0.0000,3.48,46,2.68,3.81,4.32
207,2017-02-02T10:23:00,3.77,112.96,91.90,997.99,0.0000,3.43,49,2.58,3.77,4.44
208,2017-02-02T10:33:00,4.07,129.60,92.53,997.98,0.0000,3.40,28,2.97,4.07,4.91
209,2017-02-02T10:43:00,4.49,251.14,91.62,997.87,0.0000,3.01,34,3.25,4.49,4.16
210,2017-02-02T10:53:00,5.11,282.13,91.23,997.88,0.0000,2.63,25,3.80,5.11,3.91
211,2017-02-02T11:03:00,5.52,376.26,88.79,997.84,0.0000,2.00,62,3.82,5.52,4.19
212,2017-02-02T11:13:00,6.54,307.98,87.37,997.75,0.0000,1.62,24,4.59,6.54,3.02
213,2017-02-02T11:23:00,6.33,267.08,85.90,997.65,0.0000,2.93,46,4.15,6.33,5.07
214,2017-02-02T11:33:00,7.17,226.36,83.36,997.54,0.0000,1.93,67,4.54,7.17,3.58
215,2017-02-02T11:43:00,7.85,299.72,80.03,997.46,0.0000,2.52,109,4.62,7.85,4.24
216,2017-02-02T11:53:00,7.58,265.73,80.65,997.34,0.0000,1.68,89,4.47,7.58,3.74
217,2017-02-02T12:03:00,7.76,201.72,80.36,997.33,0.0000,1.56,140,4.60,7.76,3.29
218,2017-02-02T12:13:00,7.62,177.56,81.13,997.14,0.0000,1.79,193,4.60,7.62,3.09
219,2017-02-02T12:23:00,7.62,256.87,80.61,996.99,0.0000,4.09,191,4.50,7.62,5.93
220,2017-02-02T12:33:00,7.70,316.16,82.25,996.68,0.0000,5.94,184,4.87,7.70,7.57
221,2017-02-02T12:43:00,7.69,291.20,81.32,996.61,0.0000,5.31,175,4.70,7.69,7.01
222,2017-02-02T12:53:00,8.22,204.86,80.97,996.43,0.0000,2.88,122,5.16,8.22,6.18
223,2017-02-02T13:03:00,8.22,180.52,79.74,996.21,0.0000,1.10,17,4.93,8.22,2.00
224,2017-02-02T13:13:00,8.40,153.16,80.13,996.11,0.0000,1.60,78,5.18,8.40,2.99
225,2017-02-02T13:23:00,8.27,137.22,80.60,995.90,0.0000,2.06,55,5.13,8.27,3.09
226,2017-02-02T13:33:00,8.55,119.71,80.37,995.77,0.0000,2.45,87,5.36,8.55,3.49
227,2017-02-02T13:43:00,8.73,121.87,79.67,995.61,0.0000,2.71,18,5.41,8.73,4.42
228,2017-02-02T13:53:00,8.95,199.89,79.32,995.49,0.0000,2.46,6,5.57,8.95,3.47
229,2017-02-02T14:03:00,9.08,159.87,78.86,995.25,0.0000,2.47,87,5.61,9.08,3.99
230,2017-02-02T14:13:00,9.19,153.53,78.95,995.13,0.0000,3.05,91,5.74,9.19,5.39
231,2017-02-02T14:23:00,9.16,128.03,79.46,995.07,0.0000,2.88,96,5.80,9.16,4.42
232,2017-02-02T14:33:00,9.32,123.52,78.72,995.07,0.0000,1.58,98,5.81,9.32,3.93
233,2017-02-02T14:43:00,9.47,109.50,78.53,995.01,0.0000,2.22,5,5.93,9.47,3.38
234,2017-02-02T14:53:00,9.53,120.97,78.64,995.05,0.0000,2.85,62,6.00,9.53,4.40
235,2017-02-02T15:03:00,9.37,150.93,79.73,994.88,0.0000,3.95,332,6.05,9.37,6.38
236,2017-02-02T15:13:00,9.43,107.65,79.60,994.78,0.0000,3.08,334,6.08,9.43,4.71
237,2017-02-02T15:23:00,9.31,82.82,79.59,994.70,0.0000,3.37,305,5.97,9.31,4.30
238,2017-02-02T15:33:00,9.21,64.21,80.19,994.76,0.0000,2.47,317,5.98,9.21,3.14
239,2017-02-02T15:43:00,9.23,60.66,80.26,994.64,0.0000,1.85,284,6.01,9.23,3.35
240,2017-02-02T15:53:00,9.18,57.90,80.01,994.52,0.0000,3.02,332,5.91,9.18,4.09
241,2017-02-02T16:03:00,9.10,61.82,80.44,994.52,0.0000,2.37,311,5.92,9.10,3.59
242,2017-02-02T16:13:00,9.05,62.52,80.51,994.39,0.0000,2.64,285,5.88,9.05,4.48
243,2017-02-02T16:23:00,9.09,53.45,80.19,994.45,0.0000,2.80,310,5.86,9.09,4.30
244,2017-02-02T16:33:00,9.01,45.04,80.42,994.25,0.0000,2.71,10,5.83,9.01,4.76
245,2017-02-02T16:43:00,9.21,56.03,80.31,994.32,0.0000,2.72,328,6.00,9.21,4.71
246,2017-02-02T16:53:00,9.14,43.62,79.75,994.38,0.0000,3.75,343,5.83,9.14,7.54
247,2017-02-02T17:03:00,9.05,36.25,79.81,994.44,0.0000,3.07,44,5.76,9.05,4.10
