_id,Date and time (YYYY-MM-DD HH:MM:SS),Temperature (Degree Celcius),Global irradiance (W/m^2),Humidity (%),Atmospheric pressure (hPa; not normalized to sea level),Precipitation (mm),Average wind speed (km/h; 10min window),Wind direction (Degree),Dew point (Degree Celcius),Apparent temperature (Degree Celcius),Maximum wind speed (km/h; 10min window)
1,2017-07-01T00:13:00,17.88,-0.03,58.37,994.80,0.0000,9.43,251,9.60,17.88,13.48
2,2017-07-01T00:23:00,17.76,-0.04,59.40,994.86,0.0000,9.24,251,9.76,17.76,13.85
3,2017-07-01T00:33:00,17.64,-0.05,60.24,994.80,0.0000,8.20,241,9.85,17.64,14.27
4,2017-07-01T00:43:00,17.71,0.06,60.70,994.87,0.0000,5.90,238,10.03,17.71,9.60
5,2017-07-01T00:53:00,17.52,0.02,61.49,994.91,0.0000,8.76,226,10.04,17.52,13.37
6,2017-07-01T01:03:00,17.55,-0.08,61.94,994.91,0.0000,8.87,232,10.18,17.55,14.12
7,2017-07-01T01:13:00,17.38,0.02,62.45,994.97,0.0000,5.34,215,10.14,17.38,8.43
8,2017-07-01T01:23:00,17.38,0.00,63.22,994.98,0.0000,5.52,202,10.32,17.38,8.21
9,2017-07-01T01:33:00,17.33,-0.04,64.33,995.04,0.0000,6.01,218,10.53,17.33,9.80
10,2017-07-01T01:43:00,17.15,-0.01,65.38,995.04,0.0000,7.04,223,10.61,17.15,10.49
11,2017-07-01T01:53:00,17.07,-0.08,66.24,995.02,0.0000,5.19,241,10.73,17.07,7.99
12,2017-07-01T02:03:00,17.05,-0.01,67.06,995.15,0.0000,9.00,232,10.90,17.05,12.19
13,2017-07-01T02:13:00,16.90,-0.08,67.98,995.13,0.0000,7.91,205,10.96,16.90,12.95
14,2017-07-01T02:23:00,16.83,-0.04,68.39,995.25,0.0000,8.80,226,10.98,16.83,12.24
15,2017-07-01T02:33:00,16.93,-0.05,68.45,995.17,0.0000,7.17,213,11.09,16.93,11.48
16,2017-07-01T02:43:00,16.92,-0.04,68.61,995.29,0.0000,9.12,215,11.11,16.92,13.34
17,2017-07-01T02:53:00,16.96,-0.04,68.18,995.27,0.0000,9.18,229,11.06,16.96,14.65
18,2017-07-01T03:03:00,16.96,-0.04,68.10,995.42,0.0000,12.31,229,11.04,16.96,15.59
19,2017-07-01T03:13:00,16.92,-0.04,68.39,995.51,0.0000,10.92,234,11.06,16.92,14.37
20,2017-07-01T03:23:00,16.88,-0.04,69.02,995.51,0.0000,9.51,231,11.16,16.88,15.56
21,2017-07-01T03:33:00,16.79,-0.06,69.59,995.51,0.0000,9.68,230,11.21,16.79,13.18
22,2017-07-01T03:43:00,16.73,-0.06,70.09,995.47,0.0000,10.10,230,11.25,16.73,16.24
23,2017-07-01T03:53:00,16.54,-0.08,70.54,995.56,0.0000,16.06,226,11.17,16.54,21.59
24,2017-07-01T04:03:00,16.51,-0.06,70.37,995.58,0.0000,12.13,230,11.10,16.51,17.83
25,2017-07-01T04:13:00,16.43,-0.12,70.26,995.62,0.0000,11.96,239,11.00,16.43,17.50
26,2017-07-01T04:23:00,16.32,-0.08,70.45,995.73,0.0000,12.62,233,10.94,16.32,15.32
27,2017-07-01T04:33:00,16.16,-0.09,71.04,995.75,0.0000,13.60,234,10.91,16.16,22.40
28,2017-07-01T04:43:00,16.13,-0.06,71.55,995.83,0.0000,13.19,226,10.99,16.13,20.96
29,2017-07-01T04:53:00,16.08,-0.06,71.95,995.87,0.0000,12.88,230,11.03,16.08,18.75
30,2017-07-01T05:03:00,15.85,-0.04,73.67,995.97,0.0000,13.64,222,11.16,15.85,22.24
31,2017-07-01T05:13:00,15.05,0.52,81.10,996.02,0.0000,15.59,221,11.83,15.05,21.81
32,2017-07-01T05:23:00,15.02,1.09,93.77,996.09,0.0000,13.99,219,14.03,15.02,17.37
33,2017-07-01T05:33:00,14.59,1.16,95.08,996.22,0.0000,12.88,230,13.81,14.59,19.44
34,2017-07-01T05:43:00,14.42,2.86,98.51,996.28,0.0000,13.55,226,14.19,14.42,18.57
35,2017-07-01T05:53:00,14.19,4.74,99.99,996.29,0.1200,11.57,226,14.19,14.19,14.58
36,2017-07-01T06:03:00,14.15,5.27,100.00,996.37,0.1050,13.60,221,14.16,14.15,18.42
37,2017-07-01T06:13:00,13.94,7.81,100.00,996.41,0.8050,13.49,226,13.94,13.94,17.63
38,2017-07-01T06:23:00,13.95,9.42,100.00,996.47,0.1950,13.14,220,13.95,13.95,17.41
39,2017-07-01T06:33:00,13.96,10.09,100.00,996.56,0.0150,10.34,220,13.96,13.96,15.97
40,2017-07-01T06:43:00,14.11,12.90,100.00,996.67,0.0050,12.75,215,14.11,14.11,15.67
41,2017-07-01T06:53:00,14.05,17.44,100.00,996.71,0.0050,12.93,220,14.06,14.05,17.08
42,2017-07-01T07:03:00,14.13,20.67,100.00,996.77,0.0000,14.32,218,14.13,14.13,17.22
43,2017-07-01T07:13:00,14.18,20.54,100.00,996.77,0.0000,10.47,220,14.19,14.18,17.94
44,2017-07-01T07:23:00,14.20,45.00,100.00,996.79,0.0000,11.68,222,14.20,14.20,15.40
45,2017-07-01T07:33:00,14.25,61.97,100.00,996.90,0.0000,11.90,219,14.25,14.25,14.91
46,2017-07-01T07:43:00,14.44,97.24,99.24,996.96,0.0000,12.75,226,14.32,14.44,18.63
47,2017-07-01T07:53:00,14.55,99.99,98.19,997.06,0.0000,17.32,220,14.27,14.55,25.40
48,2017-07-01T08:03:00,14.62,92.36,97.73,997.09,0.0000,14.45,226,14.26,14.62,17.96
49,2017-07-01T08:13:00,14.65,151.00,97.16,997.16,0.0000,14.33,223,14.20,14.65,20.62
50,2017-07-01T08:23:00,14.76,127.35,95.87,997.20,0.0000,14.01,221,14.11,14.76,19.80
51,2017-07-01T08:33:00,14.97,156.76,94.10,997.22,0.0000,11.43,229,14.03,14.97,14.13
52,2017-07-01T08:39:00,15.14,233.85,93.97,997.20,0.0000,10.19,226,14.18,15.14,15.16
53,2017-07-01T08:53:00,15.69,237.77,89.17,997.29,0.0000,16.67,222,13.91,15.69,19.96
54,2017-07-01T09:03:00,15.66,324.99,87.04,997.35,0.0000,15.77,222,13.51,15.66,20.63
55,2017-07-01T09:13:00,16.26,300.28,83.52,997.30,0.0000,15.19,222,13.47,16.26,24.66
56,2017-07-01T09:23:00,16.64,439.71,80.19,997.27,0.0000,17.12,225,13.21,16.64,26.02
57,2017-07-01T09:33:00,17.00,505.69,78.24,997.34,0.0000,17.89,222,13.19,17.00,24.32
58,2017-07-01T09:43:00,17.29,320.19,69.24,997.39,0.0000,17.10,229,11.61,17.29,24.36
59,2017-07-01T09:53:00,17.02,267.49,69.48,997.58,0.0000,19.20,232,11.40,17.02,28.07
60,2017-07-01T10:03:00,16.99,339.16,69.64,997.65,0.0000,17.82,233,11.41,16.99,27.97
61,2017-07-01T10:13:00,17.16,323.58,67.97,997.63,0.0000,18.07,240,11.20,17.16,22.45
62,2017-07-01T10:23:00,17.53,237.64,65.70,997.61,0.0000,17.63,233,11.05,17.53,23.46
63,2017-07-01T10:33:00,17.21,122.05,66.69,997.71,0.0000,17.35,239,10.97,17.21,29.21
64,2017-07-01T10:43:00,17.48,147.41,66.18,997.79,0.0000,11.63,241,11.10,17.48,21.44
65,2017-07-01T10:53:00,17.15,115.01,69.15,997.92,0.0000,16.47,242,11.46,17.15,26.84
66,2017-07-01T11:03:00,16.37,235.21,82.96,998.02,0.0000,17.55,251,13.47,16.37,24.74
67,2017-07-01T11:13:00,16.39,160.11,84.72,998.02,0.0000,11.39,277,13.81,16.39,19.80
68,2017-07-01T11:23:00,16.56,175.82,84.63,998.11,0.0000,11.41,272,13.96,16.56,17.98
69,2017-07-01T11:33:00,16.57,297.46,74.50,998.17,0.0000,11.98,258,12.02,16.57,16.03
70,2017-07-01T11:43:00,16.93,348.92,73.10,998.13,0.0000,12.23,255,12.09,16.93,20.10
71,2017-07-01T11:53:00,16.99,233.52,72.02,998.25,0.0000,11.65,248,11.91,16.99,16.59
72,2017-07-01T12:03:00,17.05,166.31,70.45,998.25,0.0000,12.02,253,11.64,17.05,17.94
73,2017-07-01T12:13:00,17.03,153.85,69.93,998.29,0.0000,16.56,243,11.51,17.03,20.61
74,2017-07-01T12:23:00,17.04,215.79,69.84,998.33,0.0000,15.43,241,11.50,17.04,19.65
75,2017-07-01T12:33:00,17.69,566.18,67.46,998.33,0.0000,10.95,243,11.59,17.69,15.34
76,2017-07-01T12:43:00,18.07,566.89,65.85,998.50,0.0000,14.06,253,11.59,18.07,22.16
77,2017-07-01T12:53:00,18.70,643.84,64.36,998.49,0.0000,12.41,263,11.85,18.70,19.11
78,2017-07-01T13:03:00,17.68,596.63,69.72,998.64,0.0000,18.36,244,12.09,17.68,25.51
79,2017-07-01T13:13:00,16.88,320.74,74.99,998.79,0.0000,19.92,246,12.42,16.88,27.18
80,2017-07-01T13:23:00,16.61,266.04,77.13,998.88,0.0000,17.53,244,12.59,16.61,22.66
81,2017-07-01T13:33:00,16.51,335.12,77.94,998.95,0.0000,17.19,235,12.65,16.51,22.08
82,2017-07-01T13:43:00,16.42,466.86,79.03,998.88,0.0000,14.66,228,12.78,16.42,21.89
83,2017-07-01T13:53:00,16.72,451.53,76.55,998.95,0.0000,14.12,233,12.58,16.72,18.92
84,2017-07-01T14:03:00,16.97,381.89,75.69,998.96,0.0000,14.21,220,12.65,16.97,18.90
85,2017-07-01T14:13:00,16.77,285.82,76.11,999.08,0.0000,14.21,227,12.54,16.77,23.14
86,2017-07-01T14:23:00,16.63,294.38,75.98,999.10,0.0000,15.41,209,12.38,16.63,22.76
87,2017-07-01T14:33:00,17.31,676.28,73.39,999.08,0.0000,14.44,224,12.51,17.31,23.31
88,2017-07-01T14:43:00,17.30,690.18,73.36,999.12,0.0000,21.81,213,12.50,17.30,27.74
89,2017-07-01T14:53:00,17.64,416.38,71.62,999.12,0.0000,16.85,222,12.45,17.64,23.52
90,2017-07-01T15:03:00,17.84,549.91,69.07,999.13,0.0000,14.23,215,12.10,17.84,22.51
91,2017-07-01T15:13:00,18.55,388.97,67.37,999.05,0.0000,12.67,226,12.40,18.55,17.67
92,2017-07-01T15:23:00,18.32,443.91,68.83,999.04,0.0000,14.20,224,12.50,18.32,20.58
93,2017-07-01T15:33:00,18.63,509.71,67.02,999.04,0.0000,13.60,230,12.39,18.63,16.03
94,2017-07-01T15:43:00,18.50,586.06,66.84,999.04,0.0000,17.63,224,12.23,18.50,26.06
95,2017-07-01T15:53:00,19.17,540.74,65.24,998.94,0.0000,14.20,224,12.49,19.17,22.50
96,2017-07-01T16:03:00,18.80,525.03,66.80,998.99,0.0000,19.73,218,12.51,18.80,27.44
97,2017-07-01T16:13:00,19.41,680.24,64.23,998.90,0.0000,17.24,225,12.48,19.41,25.34
98,2017-07-01T16:23:00,19.09,354.51,64.55,998.86,0.0000,21.96,224,12.26,19.09,26.02
99,2017-07-01T16:33:00,19.06,279.62,65.44,998.92,0.0000,17.10,221,12.44,19.06,22.32
100,2017-07-01T16:43:00,19.19,194.30,64.98,998.90,0.0000,15.78,220,12.45,19.19,20.72
101,2017-07-01T16:53:00,19.31,303.50,63.18,998.82,0.0000,13.13,224,12.14,19.31,21.00
102,2017-07-01T17:03:00,19.36,275.93,62.66,998.92,0.0000,16.50,226,12.06,19.36,26.21
103,2017-07-01T17:13:00,19.23,239.68,62.09,999.03,0.0000,14.88,225,11.81,19.23,23.48
104,2017-07-01T17:23:00,19.16,285.20,62.36,999.08,0.0000,15.19,219,11.80,19.16,24.52
105,2017-07-01T17:33:00,19.35,249.67,62.60,999.04,0.0000,14.05,224,12.04,19.35,20.51
106,2017-07-01T17:43:00,18.96,194.44,62.97,999.08,0.0000,19.93,222,11.76,18.96,25.16
107,2017-07-01T17:53:00,18.99,142.33,63.48,999.11,0.0000,14.73,225,11.91,18.99,20.30
108,2017-07-01T18:03:00,18.77,69.64,64.88,999.17,0.0000,16.15,228,12.03,18.77,25.20
109,2017-07-01T18:13:00,18.64,72.93,65.74,999.30,0.0000,16.06,228,12.11,18.64,24.63
110,2017-07-01T18:23:00,18.23,31.65,69.55,999.42,0.0000,12.12,239,12.57,18.23,15.69
111,2017-07-01T18:33:00,17.47,82.74,76.47,999.41,0.0000,11.66,245,13.29,17.47,16.57
112,2017-07-01T18:43:00,17.67,29.71,75.41,999.47,0.0000,9.55,246,13.27,17.67,13.17
113,2017-07-01T18:53:00,17.30,22.25,78.04,999.60,0.0400,13.82,241,13.44,17.30,18.63
114,2017-07-01T19:03:00,16.32,43.95,86.10,999.71,0.4500,11.64,259,13.99,16.32,17.57
115,2017-07-01T19:13:00,16.13,38.85,86.80,999.79,0.0350,13.17,243,13.94,16.13,16.09
116,2017-07-01T19:23:00,16.03,12.08,88.08,1000.06,0.0600,10.50,238,14.06,16.03,19.15
117,2017-07-01T19:33:00,15.92,26.27,87.54,1000.11,0.1700,13.51,248,13.86,15.92,19.54
118,2017-07-01T19:43:00,15.77,16.02,88.20,1000.27,0.1450,13.92,245,13.83,15.77,23.78
119,2017-07-01T19:53:00,15.68,19.48,89.10,1000.27,0.0850,13.28,255,13.90,15.68,17.99
120,2017-07-01T20:03:00,15.56,14.85,100.00,1000.45,0.2100,13.12,245,15.56,15.56,18.66
121,2017-07-01T20:13:00,15.20,18.36,100.00,1000.30,0.1350,9.84,239,15.20,15.20,13.77
122,2017-07-01T20:23:00,15.74,8.19,100.00,1000.34,0.0250,8.77,236,15.75,15.74,12.28
123,2017-07-01T20:33:00,15.44,5.64,100.00,1000.52,0.0200,11.52,229,15.44,15.44,17.11
124,2017-07-01T20:43:00,15.47,5.79,100.00,1000.69,0.1400,10.56,238,15.48,15.47,14.77
125,2017-07-01T20:53:00,15.38,2.60,100.00,1000.73,0.0600,9.11,228,15.38,15.38,14.26
126,2017-07-01T21:03:00,15.39,2.74,100.00,1000.81,0.0300,9.26,229,15.39,15.39,11.91
127,2017-07-01T21:13:00,15.52,1.17,100.00,1000.91,0.0450,7.20,241,15.53,15.52,11.92
128,2017-07-01T21:23:00,15.49,0.82,100.00,1001.08,0.1050,8.43,233,15.49,15.49,11.32
129,2017-07-01T21:33:00,15.40,0.45,100.00,1001.10,0.0800,9.55,228,15.40,15.40,10.63
130,2017-07-01T21:43:00,15.50,0.22,100.00,1001.12,0.0450,9.60,227,15.50,15.50,14.64
131,2017-07-01T21:53:00,15.54,0.04,100.00,1001.35,0.0100,9.18,228,15.54,15.54,12.68
132,2017-07-01T22:03:00,15.43,-0.08,100.00,1001.48,0.0000,9.80,224,15.44,15.43,12.70
133,2017-07-01T22:13:00,15.44,-0.11,100.00,1001.48,0.0050,10.57,226,15.44,15.44,15.86
134,2017-07-01T22:23:00,15.46,-0.13,100.00,1001.60,0.0000,10.15,227,15.46,15.46,12.92
135,2017-07-01T22:33:00,15.34,-0.13,100.00,1001.72,0.0100,10.70,226,15.35,15.34,14.49
136,2017-07-01T22:43:00,15.31,-0.12,100.00,1001.82,0.0200,10.82,220,15.32,15.31,13.57
137,2017-07-01T22:53:00,15.27,-0.12,100.00,1001.90,0.0300,10.06,227,15.27,15.27,14.25
138,2017-07-01T23:03:00,15.16,-0.09,100.00,1002.00,0.1150,9.22,215,15.16,15.16,14.18
139,2017-07-01T23:13:00,15.03,-0.19,100.00,1002.06,0.1750,10.34,222,15.03,15.03,16.44
140,2017-07-01T23:23:00,14.87,-0.13,100.00,1002.10,0.2400,11.98,229,14.88,14.87,18.69
141,2017-07-01T23:33:00,14.79,-0.13,100.00,1002.09,0.0400,10.32,225,14.79,14.79,13.70
142,2017-07-01T23:43:00,14.72,-0.13,100.00,1002.23,0.0100,11.99,227,14.73,14.72,17.34
143,2017-07-01T23:53:00,14.71,-0.16,100.00,1002.23,0.0250,11.23,224,14.71,14.71,13.70
144,2017-07-02T00:03:00,14.71,-0.14,100.00,1002.31,0.0400,10.96,226,14.71,14.71,15.79
145,2017-07-02T00:13:00,14.70,-0.11,100.00,1002.37,0.0200,10.40,225,14.70,14.70,15.27
146,2017-07-02T00:23:00,14.63,-0.15,100.00,1002.47,0.0300,9.34,224,14.63,14.63,12.28
147,2017-07-02T00:33:00,14.57,-0.14,100.00,1002.51,0.1250,11.63,223,14.57,14.57,15.17
148,2017-07-02T00:43:00,14.62,-0.14,100.00,1002.54,0.1200,10.18,222,14.62,14.62,14.46
149,2017-07-02T00:53:00,14.56,-0.16,100.00,1002.57,0.3900,10.90,223,14.56,14.56,14.18
150,2017-07-02T01:03:00,14.58,-0.14,100.00,1002.54,0.2600,11.24,226,14.58,14.58,14.26
151,2017-07-02T01:13:00,14.62,-0.15,100.00,1002.54,0.1050,9.52,231,14.62,14.62,12.37
152,2017-07-02T01:23:00,14.62,-0.15,100.00,1002.54,0.0600,10.59,228,14.62,14.62,16.32
153,2017-07-02T01:33:00,14.74,-0.14,100.00,1002.56,0.0200,7.73,237,14.75,14.74,10.50
154,2017-07-02T01:38:00,14.66,-0.13,100.00,1002.56,0.0200,10.60,228,14.67,14.66,13.89
155,2017-07-02T01:53:00,14.69,-0.12,100.00,1002.56,0.0100,8.99,225,14.70,14.69,13.99
156,2017-07-02T02:03:00,14.70,-0.12,100.00,1002.56,0.0050,11.31,220,14.70,14.70,15.03
157,2017-07-02T02:13:00,14.76,-0.14,100.00,1002.56,0.0050,10.68,223,14.77,14.76,16.06
158,2017-07-02T02:18:00,14.76,-0.15,100.00,1002.59,0.0100,10.81,226,14.77,14.76,16.06
159,2017-07-02T02:33:00,14.84,-0.18,100.00,1002.68,0.2000,5.07,264,14.84,14.84,9.61
160,2017-07-02T02:43:00,14.75,-0.15,100.00,1002.67,0.1850,6.62,250,14.75,14.75,9.91
161,2017-07-02T02:53:00,14.79,-0.15,100.00,1002.68,0.1650,8.91,251,14.79,14.79,13.46
162,2017-07-02T03:03:00,14.89,-0.11,100.00,1002.82,0.2400,5.39,277,14.89,14.89,9.47
163,2017-07-02T03:13:00,14.84,-0.13,100.00,1002.85,0.1850,11.00,260,14.84,14.84,17.57
164,2017-07-02T03:23:00,14.84,-0.14,100.00,1002.81,0.0750,12.80,223,14.85,14.84,16.47
165,2017-07-02T03:33:00,14.95,-0.13,100.00,1003.01,0.0150,5.68,160,14.95,14.95,10.34
166,2017-07-02T03:43:00,15.08,-0.15,100.00,1002.89,0.0450,9.72,267,15.08,15.08,18.21
167,2017-07-02T03:53:00,15.20,-0.11,100.00,1003.01,0.0050,5.15,44,15.20,15.20,10.27
168,2017-07-02T04:03:00,15.60,-0.05,100.00,1002.95,0.0050,6.82,257,15.60,15.60,10.90
169,2017-07-02T04:13:00,15.62,-0.12,100.00,1002.94,0.0000,6.54,242,15.62,15.62,7.50
170,2017-07-02T04:23:00,15.61,-0.09,100.00,1003.06,0.0050,5.85,230,15.61,15.61,7.72
171,2017-07-02T04:33:00,15.59,-0.12,100.00,1003.21,0.0000,3.36,151,15.60,15.59,5.45
172,2017-07-02T04:43:00,15.40,-0.13,100.00,1003.22,0.0000,6.33,190,15.41,15.40,10.72
173,2017-07-02T04:53:00,15.31,-0.10,100.00,1003.33,0.0000,6.96,202,15.32,15.31,11.71
174,2017-07-02T05:03:00,15.03,-0.02,100.00,1003.44,0.0000,6.10,217,15.04,15.03,8.49
175,2017-07-02T05:13:00,15.11,0.33,100.00,1003.42,0.0000,6.69,203,15.11,15.11,11.47
176,2017-07-02T05:23:00,14.94,0.91,100.00,1003.64,0.0000,6.44,217,14.95,14.94,10.32
177,2017-07-02T05:33:00,14.91,3.81,100.00,1003.68,0.0000,7.29,212,14.91,14.91,11.33
178,2017-07-02T05:43:00,14.86,7.86,100.00,1003.81,0.0000,6.62,219,14.86,14.86,9.58
179,2017-07-02T05:53:00,14.71,8.73,100.00,1003.91,0.0000,6.66,215,14.72,14.71,9.43
180,2017-07-02T06:03:00,14.87,13.98,100.00,1004.05,0.0000,6.02,213,14.87,14.87,8.24
181,2017-07-02T06:13:00,14.83,21.15,100.00,1004.10,0.0000,6.71,215,14.83,14.83,10.20
182,2017-07-02T06:23:00,15.07,26.02,100.00,1004.16,0.0000,6.64,214,15.07,15.07,9.09
183,2017-07-02T06:33:00,15.04,35.31,100.00,1004.33,0.0000,6.70,209,15.04,15.04,10.84
184,2017-07-02T06:43:00,14.97,41.73,100.00,1004.41,0.0000,6.88,219,14.98,14.97,8.98
185,2017-07-02T06:53:00,15.24,55.34,100.00,1004.45,0.0000,7.81,208,15.24,15.24,10.05
186,2017-07-02T07:03:00,15.05,47.40,100.00,1004.53,0.0000,7.14,213,15.05,15.05,9.40
187,2017-07-02T07:13:00,14.97,43.05,100.00,1004.62,0.0000,6.32,225,14.97,14.97,9.70
188,2017-07-02T07:23:00,15.22,49.36,100.00,1004.53,0.0000,6.73,212,15.22,15.22,9.78
189,2017-07-02T07:33:00,15.25,58.09,100.00,1004.64,0.0000,8.17,221,15.25,15.25,11.01
190,2017-07-02T07:43:00,15.44,127.91,100.00,1004.78,0.0000,5.87,231,15.44,15.44,10.23
191,2017-07-02T07:53:00,15.53,108.67,100.00,1004.93,0.0000,9.51,229,15.53,15.53,14.43
192,2017-07-02T08:03:00,15.61,129.13,100.00,1005.01,0.0000,9.05,227,15.62,15.61,12.65
193,2017-07-02T08:13:00,15.73,143.43,100.00,1005.08,0.0000,6.36,225,15.73,15.73,13.81
194,2017-07-02T08:23:00,15.88,124.94,100.00,1005.18,0.0000,7.33,218,15.88,15.88,10.53
195,2017-07-02T08:33:00,16.01,137.14,100.00,1005.18,0.0000,7.85,199,16.02,16.01,12.04
196,2017-07-02T08:39:00,16.08,138.56,100.00,1005.20,0.0000,7.96,204,16.08,16.08,12.04
197,2017-07-02T08:53:00,16.11,94.09,100.00,1005.57,0.0000,9.51,238,16.11,16.11,14.05
198,2017-07-02T09:03:00,16.19,87.19,100.00,1005.67,0.0000,8.79,241,16.19,16.19,12.42
199,2017-07-02T09:13:00,16.19,85.10,100.00,1005.65,0.0000,7.34,246,16.19,16.19,9.65
200,2017-07-02T09:23:00,16.45,132.59,100.00,1005.63,0.0000,5.38,231,16.45,16.45,7.82
201,2017-07-02T09:33:00,16.48,93.09,100.00,1005.63,0.0000,6.83,212,16.48,16.48,8.19
202,2017-07-02T09:43:00,16.63,106.65,100.00,1005.60,0.0000,5.21,238,16.63,16.63,7.60
203,2017-07-02T09:53:00,16.76,79.37,100.00,1005.68,0.0000,4.87,217,16.76,16.76,9.19
204,2017-07-02T10:03:00,16.77,125.11,100.00,1005.71,0.0000,7.37,206,16.77,16.77,10.59
205,2017-07-02T10:13:00,16.76,190.81,100.00,1005.68,0.0000,8.26,224,16.76,16.76,12.02
206,2017-07-02T10:23:00,17.04,211.60,100.00,1005.66,0.0000,7.42,228,17.04,17.04,11.52
207,2017-07-02T10:33:00,17.16,199.04,99.39,1005.79,0.0000,7.65,239,17.07,17.16,12.22
208,2017-07-02T10:43:00,17.21,200.44,97.13,1005.79,0.0000,8.82,243,16.76,17.21,12.50
209,2017-07-02T10:53:00,17.34,351.02,97.01,1005.89,0.0000,8.78,235,16.86,17.34,14.63
210,2017-07-02T11:03:00,17.78,586.68,96.51,1005.97,0.0000,10.11,241,17.22,17.78,13.21
211,2017-07-02T11:13:00,17.70,264.95,92.60,1006.10,0.0000,11.03,237,16.49,17.70,16.70
212,2017-07-02T11:23:00,18.00,629.01,89.88,1006.04,0.0000,12.52,215,16.32,18.00,16.48
213,2017-07-02T11:33:00,18.06,377.71,78.94,1006.13,0.0000,12.82,241,14.35,18.06,16.18
214,2017-07-02T11:43:00,18.34,869.06,75.77,1006.21,0.0000,11.48,239,13.99,18.34,16.38
215,2017-07-02T11:53:00,18.92,522.54,71.56,1006.24,0.0000,12.68,236,13.68,18.92,18.97
216,2017-07-02T12:03:00,19.18,641.56,69.57,1006.28,0.0000,11.59,235,13.49,19.18,18.14
217,2017-07-02T12:13:00,19.78,697.21,64.53,1006.31,0.0000,10.59,237,12.91,19.78,17.47
218,2017-07-02T12:23:00,20.13,533.30,62.65,1006.26,0.0000,8.02,253,12.79,22.76,13.26
219,2017-07-02T12:33:00,19.64,372.83,63.64,1006.27,0.0000,11.90,226,12.56,19.64,14.99
220,2017-07-02T12:43:00,19.65,350.02,64.63,1006.29,0.0000,11.46,241,12.81,19.65,14.76
221,2017-07-02T12:53:00,19.86,458.64,64.11,1006.12,0.0000,9.14,211,12.89,19.86,13.63
222,2017-07-02T13:03:00,19.89,301.68,64.61,1006.18,0.0000,9.10,240,13.03,19.89,11.85
223,2017-07-02T13:13:00,20.57,614.60,64.81,1006.16,0.0000,9.91,239,13.72,23.71,16.58
224,2017-07-02T13:23:00,20.62,469.18,64.03,1006.08,0.0000,12.89,225,13.58,23.69,16.90
225,2017-07-02T13:33:00,20.44,157.04,64.74,1006.03,0.0000,10.98,211,13.58,23.51,16.32
226,2017-07-02T13:43:00,20.23,81.10,65.83,1006.09,0.0000,8.11,235,13.64,23.33,15.27
227,2017-07-02T13:53:00,19.78,65.96,67.83,1006.06,0.0000,10.67,228,13.67,19.78,14.01
228,2017-07-02T14:03:00,19.72,130.29,67.26,1006.07,0.0000,10.61,235,13.49,19.72,14.54
229,2017-07-02T14:13:00,19.82,84.95,63.04,1006.09,0.0000,9.04,266,12.59,19.82,16.13
230,2017-07-02T14:23:00,19.78,77.87,62.47,1006.22,0.0000,8.63,259,12.42,19.78,13.31
231,2017-07-02T14:33:00,19.59,127.05,62.91,1006.13,0.0000,10.89,252,12.34,19.59,19.45
232,2017-07-02T14:43:00,19.72,199.89,60.41,1006.22,0.0000,12.33,249,11.85,19.72,18.56
233,2017-07-02T14:53:00,19.87,170.31,60.87,1006.16,0.0000,11.62,243,12.11,19.87,16.57
234,2017-07-02T15:03:00,19.71,85.80,60.62,1006.22,0.0000,11.47,231,11.89,19.71,20.41
235,2017-07-02T15:13:00,19.57,300.04,63.40,1006.23,0.0000,15.82,239,12.44,19.57,20.59
236,2017-07-02T15:23:00,19.68,359.38,65.69,1006.25,0.0000,10.57,244,13.08,19.68,14.84
237,2017-07-02T15:33:00,20.27,231.78,61.38,1006.29,0.0000,6.60,230,12.61,22.81,11.98
238,2017-07-02T15:43:00,19.99,189.48,61.57,1006.38,0.0000,15.26,242,12.39,19.99,20.06
239,2017-07-02T15:53:00,19.64,134.35,58.29,1006.51,0.0000,14.14,261,11.23,19.64,18.02
240,2017-07-02T16:03:00,19.62,301.33,58.08,1006.51,0.0000,16.56,266,11.16,19.62,20.98
241,2017-07-02T16:13:00,19.72,323.43,57.48,1006.49,0.0000,14.69,273,11.10,19.72,21.12
242,2017-07-02T16:23:00,20.01,261.12,57.94,1006.49,0.0000,13.08,272,11.49,21.97,17.00
243,2017-07-02T16:33:00,20.16,345.57,56.77,1006.40,0.0000,10.44,271,11.32,22.04,15.35
244,2017-07-02T16:43:00,20.09,382.99,56.90,1006.40,0.0000,12.61,267,11.29,21.95,16.03
245,2017-07-02T16:53:00,20.25,358.47,55.04,1006.38,0.0000,12.29,266,10.93,21.94,17.63
246,2017-07-02T17:03:00,20.28,302.75,55.14,1006.41,0.0000,13.98,255,10.99,22.00,18.44
247,2017-07-02T17:13:00,20.30,267.30,54.69,1006.43,0.0000,12.58,255,10.89,21.97,18.17
248,2017-07-02T17:23:00,20.43,204.39,54.66,1006.51,0.0000,10.59,260,11.00,22.15,15.22
249,2017-07-02T17:33:00,20.41,205.69,53.88,1006.49,0.0000,10.79,257,10.76,22.02,18.08
250,2017-07-02T17:43:00,20.44,199.10,54.15,1006.49,0.0000,10.44,266,10.86,22.10,16.69
251,2017-07-02T17:53:00,20.06,120.89,57.33,1006.51,0.0000,13.34,269,11.37,21.97,18.96
252,2017-07-02T18:03:00,19.74,110.15,61.60,1006.60,0.0000,13.48,257,12.17,19.74,19.33
